order_date,cust_id,city,state,prodname,categoryname,price,quantity,total
2021-09-10,205,Amarillo,Texas,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2021-09-11,24,Reno,Nevada,BYOD-500,Drone Kits,167,3,501
2021-09-11,2000,Saint Paul,Minnesota,BYOD-550,Drone Kits,179,3,537
2021-09-11,349,Albany,New York,BYOD-220,Drone Kits,69,4,276
2021-09-12,1187,San Francisco,California,RWW-75 Robot,Robots,883,4,3532
2021-09-12,1282,Lubbock,Texas,SCARA Robots,eBooks,19.5,4,78
2021-09-12,1630,Lubbock,Texas,RTF Drones,eBooks,16.99,3,50.97
2021-09-13,1648,Charleston,South Carolina,Articulated Robots,eBooks,23.99,5,119.94999999999999
2021-09-14,1656,Tyler,Texas,RQTE-554 Robot,Robots,684,2,1368
2021-09-14,976,Grand Rapids,Michigan,RXW-9807 Robot,Robots,599,5,2995
2021-09-14,792,Jackson,Mississippi,BYOD-220,Drone Kits,69,1,69
2021-09-14,862,Charlotte,North Carolina,MICR-564K Drone,Drones,499,3,1497
2021-09-15,1880,New York City,New York,BYOR-3000,Robot Kits,214,3,642
2021-09-16,1441,Carson City,Nevada,MICR-23K Robot,Robots,899,3,2697
2021-09-16,1227,Madison,Wisconsin,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-09-16,2091,Lexington,Kentucky,BYOR-3000,Robot Kits,214,5,1070
2021-09-16,1406,Charlotte,North Carolina,RLK-9920 Robot,Robots,699,6,4194
2021-09-16,2032,Dallas,Texas,Fixed Wing Drones,eBooks,15.5,2,31
2021-09-17,1441,Carson City,Nevada,BYOR-4005,Robot Kits,245,2,490
2021-09-17,856,Pensacola,Florida,Multi Rotor Drones,eBooks,24.95,2,49.9
2021-09-17,853,Prescott,Arizona,BYOD-220,Drone Kits,69,5,345
2021-09-17,248,Fairfield,Connecticut,Open Source Code,Training Videos,32.95,3,98.85000000000001
2021-09-17,358,Columbus,Ohio,MICR-23K Robot,Robots,899,3,2697
2021-09-17,967,Evansville,Indiana,Delta Robots,eBooks,16.99,2,33.98
2021-09-17,504,Yakima,Washington,BYOD-550,Drone Kits,179,3,537
2021-09-18,1792,Evansville,Indiana,BYOD-350,Drone Kits,89.95,3,269.85
2021-09-18,1478,San Diego,California,BYOD-100,Drone Kits,54,3,162
2021-09-18,1562,Savannah,Georgia,RLK-9920 Robot,Robots,699,2,1398
2021-09-19,636,Schenectady,New York,Drone Building Essentials,eBooks,13.99,5,69.95
2021-09-19,1931,Washington,District of Columbia,Photograph Drones,eBooks,14.99,1,14.99
2021-09-20,1179,Phoenix,Arizona,Understanding Automation,Training Videos,44.95,4,179.8
2021-09-20,1832,Corpus Christi,Texas,RTF Drones,eBooks,16.99,4,67.96
2021-09-20,104,Los Angeles,California,Industrial 3D Printing,Training Videos,49,4,196
2021-09-21,1406,Charlotte,North Carolina,BYOD-100,Drone Kits,54,5,270
2021-09-21,2079,Chattanooga,Tennessee,Bsquare Robot Blueprint,Blueprints,8.99,1,8.99
2021-09-21,1008,Dayton,Ohio,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2021-09-21,539,Daytona Beach,Florida,Understanding Automation,Training Videos,44.95,5,224.75
2021-09-21,372,Oakland,California,RXW-9807 Robot,Robots,599,6,3594
2021-09-22,616,Grand Rapids,Michigan,Delivery Drones,eBooks,14.99,6,89.94
2021-09-23,308,Philadelphia,Pennsylvania,DTI-84 Drone,Drones,455,2,910
2021-09-24,868,Salt Lake City,Utah,Understanding Automation,Training Videos,44.95,6,269.70000000000005
2021-09-24,758,Riverside,California,RLK-9920 Robot,Robots,699,5,3495
2021-09-24,1125,Lakeland,Florida,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2021-09-24,1880,New York City,New York,Cartesian Robots,eBooks,12.99,3,38.97
2021-09-24,1579,Brockton,Massachusetts,BYOR-1500,Robot Kits,189,2,378
2021-09-24,1549,Galveston,Texas,BYOR-1000,Robot Kits,189,4,756
2021-09-25,460,Austin,Texas,Single Rotor Drones,eBooks,14.99,1,14.99
2021-09-25,186,Tucson,Arizona,BYOD-550,Drone Kits,179,5,895
2021-09-25,860,Grand Rapids,Michigan,Cloud Computing,Training Videos,29.99,3,89.97
2021-09-25,505,Memphis,Tennessee,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-09-25,843,San Angelo,Texas,BYOD-400S,Drone Kits,129.95,2,259.9
2021-09-25,1872,Seattle,Washington,GPS Drones,eBooks,19.99,2,39.98
2021-09-26,435,Flushing,New York,DTI-84 Drone,Drones,455,5,2275
2021-09-26,995,San Jose,California,Understanding Arduino,eBooks,17.5,2,35
2021-09-27,311,Metairie,Louisiana,Bsquare Robot Blueprint,Blueprints,8.99,2,17.98
2021-09-27,725,Chattanooga,Tennessee,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2021-09-27,1292,Valley Forge,Pennsylvania,RXW-9807 Robot,Robots,599,4,2396
2021-09-27,795,Oakland,California,Bsquare Robot Blueprint,Blueprints,8.99,6,53.94
2021-09-28,576,Clearwater,Florida,MICR-564K Drone,Drones,499,2,998
2021-09-28,815,Washington,District of Columbia,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2021-09-28,907,El Paso,Texas,MICR-23K Robot,Robots,899,4,3596
2021-09-29,423,Stockton,California,Spherical Robots,eBooks,16.75,2,33.5
2021-09-29,1346,Tallahassee,Florida,RTF Drones,eBooks,16.99,3,50.97
2021-09-29,726,Houston,Texas,Cloud Computing,Training Videos,29.99,4,119.96
2021-09-29,817,Ventura,California,Photograph Drones,eBooks,14.99,5,74.95
2021-09-30,1385,Flint,Michigan,Panda Robot Blueprint,Blueprints,7.99,1,7.99
2021-09-30,1795,Trenton,New Jersey,DTI-84 Drone,Drones,455,3,1365
2021-09-30,529,Chicago,Illinois,Building Your Own Drone,eBooks,24.99,6,149.94
2021-09-30,1854,Richmond,Virginia,DTD-7000 Drone,Drones,450,4,1800
2021-10-01,1180,Round Rock,Texas,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-10-01,206,Sioux Falls,South Dakota,BYOD-350,Drone Kits,89.95,3,269.85
2021-10-02,481,Minneapolis,Minnesota,Aerial Security,Training Videos,36.99,4,147.96
2021-10-02,112,Omaha,Nebraska,MICR-564K Drone,Drones,499,4,1996
2021-10-03,224,Springfield,Ohio,BYOD-500,Drone Kits,167,4,668
2021-10-03,1354,Buffalo,New York,BYOD-100,Drone Kits,54,4,216
2021-10-03,911,El Paso,Texas,Understanding Artificial Intelligence,eBooks,19.5,4,78
2021-10-03,1446,Dayton,Ohio,BYOR-1500,Robot Kits,189,2,378
2021-10-03,585,San Diego,California,DX-145 Drone,Drones,250,3,750
2021-10-03,944,Cincinnati,Ohio,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2021-10-03,2077,Houston,Texas,Multi Rotor Drones,eBooks,24.95,4,99.8
2021-10-04,301,Houston,Texas,DTE-QFN20 Drone,Drones,250,3,750
2021-10-04,1523,Wichita,Kansas,Single Rotor Drones,eBooks,14.99,4,59.96
2021-10-04,1623,Dearborn,Michigan,Spherical Robots,eBooks,16.75,3,50.25
2021-10-04,2070,Washington,District of Columbia,Helicopter Drones,eBooks,20.95,2,41.9
2021-10-04,1098,Milwaukee,Wisconsin,Single Rotor Drones,eBooks,14.99,4,59.96
2021-10-05,254,Canton,Ohio,Understanding Arduino,eBooks,17.5,4,70
2021-10-05,254,Canton,Ohio,Understanding Arduino,eBooks,17.5,2,35
2021-10-05,1239,El Paso,Texas,MICR-564K Drone,Drones,499,4,1996
2021-10-05,1330,El Paso,Texas,Polar Robots,eBooks,23.99,2,47.98
2021-10-05,1997,Tucson,Arizona,Delta Robots,eBooks,16.99,3,50.97
2021-10-06,1266,Schenectady,New York,BYOR-1000,Robot Kits,189,4,756
2021-10-06,543,Philadelphia,Pennsylvania,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-10-06,176,Mobile,Alabama,Understanding Raspberry PI,Training Videos,28.99,1,28.99
2021-10-07,668,San Antonio,Texas,GPS Drones,eBooks,19.99,6,119.94
2021-10-07,2062,Pittsburgh,Pennsylvania,Understanding Automation,Training Videos,44.95,1,44.95
2021-10-07,1022,Fort Smith,Arkansas,BYOR-3535,Robot Kits,225,4,900
2021-10-08,2038,Gilbert,Arizona,RTF Drones,eBooks,16.99,4,67.96
2021-10-08,2026,Young America,Minnesota,DC-304 Drone,Drones,395,4,1580
2021-10-08,81,Tampa,Florida,BYOR-3000,Robot Kits,214,5,1070
2021-10-09,165,Torrance,California,Hexacopter Drone Blueprint,Blueprints,8.99,3,26.97
2021-10-09,1005,Lancaster,California,Delivery Drones,eBooks,14.99,1,14.99
2021-10-09,1565,Lancaster,Pennsylvania,BYOR-4005,Robot Kits,245,4,980
2021-10-09,1061,Des Moines,Iowa,Mapping with Drones,Training Videos,49,4,196
2021-10-09,1030,Nashville,Tennessee,Cloud Computing,Training Videos,29.99,5,149.95
2021-10-10,1132,Richmond,Virginia,Virtual Reality Basics,Training Videos,29.99,2,59.98
2021-10-10,255,Saint Paul,Minnesota,BYOR-3535,Robot Kits,225,5,1125
2021-10-10,1557,Edmond,Oklahoma,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2021-10-10,1582,Syracuse,New York,QuadroCopter Blueprint,Blueprints,10.99,4,43.96
2021-10-10,1582,Syracuse,New York,QuadroCopter Blueprint,Blueprints,10.99,2,21.98
2021-10-11,239,Savannah,Georgia,Understanding Automation,Training Videos,44.95,2,89.9
2021-10-11,1585,Houston,Texas,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2021-10-12,1699,Toledo,Ohio,Multi Rotor Drones,eBooks,24.95,5,124.75
2021-10-12,804,Albany,Georgia,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2021-10-13,936,El Paso,Texas,Aerial Security,Training Videos,36.99,1,36.99
2021-10-13,1011,Scranton,Pennsylvania,Drone Video Techniques,Training Videos,37.99,2,75.98
2021-10-13,950,Dayton,Ohio,Mapping with Drones,Training Videos,49,3,147
2021-10-13,573,San Diego,California,Industrial 3D Printing,Training Videos,49,4,196
2021-10-13,1568,Bradenton,Florida,AI for Educators,Training Videos,49.95,4,199.8
2021-10-13,994,Arlington,Texas,Multi Rotor Drones,eBooks,24.95,2,49.9
2021-10-13,1505,Reno,Nevada,BYOR-3000,Robot Kits,214,5,1070
2021-10-13,2105,Roanoke,Virginia,BYOD-100,Drone Kits,54,3,162
2021-10-14,1232,Portland,Oregon,Industrial 3D Printing,Training Videos,49,3,147
2021-10-14,1984,Bridgeport,Connecticut,Industrial 3D Printing,Training Videos,49,5,245
2021-10-14,2062,Pittsburgh,Pennsylvania,Photograph Drones,eBooks,14.99,1,14.99
2021-10-14,125,Saint Petersburg,Florida,Understanding Drone Regulations,Training Videos,27.5,2,55
2021-10-14,1474,Chico,California,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-10-14,528,South Bend,Indiana,Building Your Own Drone,eBooks,24.99,3,74.97
2021-10-15,30,Jamaica,New York,MICR-564K Drone,Drones,499,4,1996
2021-10-15,653,Spokane,Washington,Industrial 3D Printing,Training Videos,49,4,196
2021-10-15,1340,Miami,Florida,Fixed Wing Drones,eBooks,15.5,5,77.5
2021-10-15,1243,Sarasota,Florida,Understanding Automation,Training Videos,44.95,4,179.8
2021-10-15,1529,San Diego,California,BYOD-220,Drone Kits,69,5,345
2021-10-15,104,Los Angeles,California,Multi Rotor Drones,eBooks,24.95,2,49.9
2021-10-16,1073,Winston Salem,North Carolina,MICR-23K Robot,Robots,899,3,2697
2021-10-16,834,New Orleans,Louisiana,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2021-10-17,1458,Boston,Massachusetts,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2021-10-17,1035,Washington,District of Columbia,GPS Drones,eBooks,19.99,2,39.98
2021-10-18,408,Fresno,California,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2021-10-18,290,Washington,District of Columbia,Cloud Computing,Training Videos,29.99,3,89.97
2021-10-19,2099,Mesa,Arizona,BYOD-300,Drone Kits,89,3,267
2021-10-19,686,Albany,New York,BYOD-550,Drone Kits,179,5,895
2021-10-19,994,Arlington,Texas,RTF Drones,eBooks,16.99,4,67.96
2021-10-19,1878,Miami,Florida,RLK-9920 Robot,Robots,699,5,3495
2021-10-19,1705,Topeka,Kansas,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2021-10-19,1819,Albany,Georgia,Aerial Security,Training Videos,36.99,4,147.96
2021-10-20,907,El Paso,Texas,Understanding Drone Regulations,Training Videos,27.5,2,55
2021-10-20,872,Tampa,Florida,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2021-10-20,1394,Monroe,Louisiana,BYOD-400S,Drone Kits,129.95,1,129.95
2021-10-21,1079,Miami,Florida,BYOR-3535,Robot Kits,225,4,900
2021-10-21,331,Washington,District of Columbia,Polar Robots,eBooks,23.99,5,119.94999999999999
2021-10-21,1325,Austin,Texas,RQTE-554 Robot,Robots,684,3,2052
2021-10-21,1351,Round Rock,Texas,Industrial 3D Printing,Training Videos,49,4,196
2021-10-21,269,Hartford,Connecticut,BYOD-350,Drone Kits,89.95,1,89.95
2021-10-22,475,Phoenix,Arizona,BYOR-3535,Robot Kits,225,4,900
2021-10-22,1957,Houston,Texas,Polar Robots,eBooks,23.99,3,71.97
2021-10-22,1051,Rochester,Minnesota,BYOD-500,Drone Kits,167,5,835
2021-10-23,470,Springfield,Illinois,QuadroCopter Blueprint,Blueprints,10.99,2,21.98
2021-10-23,2120,North Port,Florida,BYOD-220,Drone Kits,69,3,207
2021-10-23,1289,Portland,Oregon,BYOR-3535,Robot Kits,225,3,675
2021-10-23,929,North Las Vegas,Nevada,Polar Robots,eBooks,23.99,5,119.94999999999999
2021-10-24,1281,Atlanta,Georgia,QuadroCopter Blueprint,Blueprints,10.99,5,54.95
2021-10-24,305,Bronx,New York,Mapping with Drones,Training Videos,49,2,98
2021-10-24,1354,Buffalo,New York,BYOD-350,Drone Kits,89.95,2,179.9
2021-10-25,950,Dayton,Ohio,Polar Robots,eBooks,23.99,3,71.97
2021-10-25,496,Anchorage,Alaska,RCB-889 Robot,Robots,549,1,549
2021-10-26,1804,Seattle,Washington,Spherical Robots,eBooks,16.75,3,50.25
2021-10-26,61,Richmond,Virginia,MICR-564K Drone,Drones,499,3,1497
2021-10-26,583,Wilmington,North Carolina,BYOR-3000,Robot Kits,214,1,214
2021-10-26,1607,Nashville,Tennessee,BYOR-2640S,Robot Kits,189,3,567
2021-10-27,1966,Omaha,Nebraska,BYOD-550,Drone Kits,179,4,716
2021-10-27,9,Tucson,Arizona,DTI-84 Drone,Drones,455,5,2275
2021-10-27,9,Tucson,Arizona,DTI-84 Drone,Drones,455,3,1365
2021-10-27,1151,Houston,Texas,DTI-84 Drone,Drones,455,4,1820
2021-10-28,2090,Englewood,Colorado,Virtual Reality Basics,Training Videos,29.99,2,59.98
2021-10-28,1014,New Hyde Park,New York,AI for Educators,Training Videos,49.95,4,199.8
2021-10-28,673,Albany,New York,Understanding Drone Regulations,Training Videos,27.5,3,82.5
2021-10-28,35,Chicago,Illinois,DTE-QFN20 Drone,Drones,250,2,500
2021-10-29,136,Mobile,Alabama,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-10-29,347,San Francisco,California,Mapping with Drones,Training Videos,49,1,49
2021-10-29,1740,San Diego,California,Ladybug Robot Blueprint,Blueprints,12,5,60
2021-10-29,1714,Rockford,Illinois,DTE-QFN20 Drone,Drones,250,2,500
2021-10-29,1926,Trenton,New Jersey,DTD-7000 Drone,Drones,450,3,1350
2021-10-30,504,Yakima,Washington,BYOR-2640S,Robot Kits,189,3,567
2021-10-30,63,New York City,New York,DX-145 Drone,Drones,250,2,500
2021-10-30,1956,Orlando,Florida,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2021-10-30,1448,Greenville,South Carolina,DTD-7000 Drone,Drones,450,2,900
2021-10-30,1028,Fairfax,Virginia,Cartesian Robots,eBooks,12.99,4,51.96
2021-10-31,1018,Fort Wayne,Indiana,BYOD-500,Drone Kits,167,2,334
2021-10-31,711,Spokane,Washington,Cartesian Robots,eBooks,12.99,1,12.99
2021-10-31,514,Memphis,Tennessee,DTD-7000 Drone,Drones,450,4,1800
2021-10-31,1198,Odessa,Texas,BYOR-3535,Robot Kits,225,2,450
2021-11-01,1276,Washington,District of Columbia,BYOR-3535,Robot Kits,225,2,450
2021-11-01,33,New Orleans,Louisiana,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-11-01,1891,Anaheim,California,Building Your First Robot,eBooks,24.95,5,124.75
2021-11-01,545,Akron,Ohio,DX-145 Drone,Drones,250,4,1000
2021-11-01,1598,Washington,District of Columbia,Robotic Essentials,Training Videos,34.99,2,69.98
2021-11-01,1493,Port Charlotte,Florida,BYOD-100,Drone Kits,54,3,162
2021-11-02,1931,Washington,District of Columbia,Cartesian Robots,eBooks,12.99,3,38.97
2021-11-02,1261,Atlanta,Georgia,BYOR-2640S,Robot Kits,189,3,567
2021-11-02,95,Mobile,Alabama,AI for Educators,Training Videos,49.95,6,299.70000000000005
2021-11-02,585,San Diego,California,Hexacopter Drone Blueprint,Blueprints,8.99,2,17.98
2021-11-03,828,Pocatello,Idaho,RQTE-554 Robot,Robots,684,3,2052
2021-11-03,994,Arlington,Texas,Articulated Robots,eBooks,23.99,4,95.96
2021-11-03,558,Flint,Michigan,BYOR-2640S,Robot Kits,189,4,756
2021-11-03,1656,Tyler,Texas,BYOD-400,Drone Kits,119,2,238
2021-11-03,283,Shreveport,Louisiana,DA-SA702 Drone,Drones,399,1,399
2021-11-04,779,Las Vegas,Nevada,Understanding Arduino,eBooks,17.5,4,70
2021-11-04,1863,Evansville,Indiana,RTF Drones,eBooks,16.99,5,84.94999999999999
2021-11-05,908,San Diego,California,RTF Drones,eBooks,16.99,4,67.96
2021-11-05,1188,Sioux Falls,South Dakota,RXW-9807 Robot,Robots,599,2,1198
2021-11-05,1317,Washington,District of Columbia,Spherical Robots,eBooks,16.75,5,83.75
2021-11-05,317,Brooklyn,New York,RQTE-554 Robot,Robots,684,2,1368
2021-11-05,662,Atlanta,Georgia,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2021-11-06,605,Newark,New Jersey,Industrial 3D Printing,Training Videos,49,5,245
2021-11-06,1884,Arlington,Texas,Bsquare Robot Blueprint,Blueprints,8.99,6,53.94
2021-11-06,1816,Fort Lauderdale,Florida,Ladybug Robot Blueprint,Blueprints,12,5,60
2021-11-07,697,El Paso,Texas,Delivery Drones,eBooks,14.99,3,44.97
2021-11-07,797,Saint Louis,Missouri,Spherical Robots,eBooks,16.75,2,33.5
2021-11-07,1801,Los Angeles,California,AI for Educators,Training Videos,49.95,4,199.8
2021-11-07,92,Detroit,Michigan,DTE-QFN20 Drone,Drones,250,2,500
2021-11-07,1603,Detroit,Michigan,Understanding 3D Printing,Training Videos,42.99,2,85.98
2021-11-07,1137,Bethesda,Maryland,BYOD-200,Drone Kits,58.95,2,117.9
2021-11-08,607,Beaufort,South Carolina,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-11-08,1865,Charlotte,North Carolina,Photograph Drones,eBooks,14.99,2,29.98
2021-11-08,787,Sioux City,Iowa,MICR-564K Drone,Drones,499,5,2495
2021-11-08,385,Charleston,West Virginia,Understanding Artificial Intelligence,eBooks,19.5,5,97.5
2021-11-08,267,Madison,Wisconsin,RWW-75 Robot,Robots,883,3,2649
2021-11-08,1178,Canton,Ohio,Cloud Computing,Training Videos,29.99,4,119.96
2021-11-08,472,Johnstown,Pennsylvania,BYOR-2640S,Robot Kits,189,5,945
2021-11-08,1230,Staten Island,New York,BYOD-200,Drone Kits,58.95,5,294.75
2021-11-08,652,Sacramento,California,DX-145 Drone,Drones,250,5,1250
2021-11-08,1591,Santa Barbara,California,BYOR-3535,Robot Kits,225,2,450
2021-11-09,1406,Charlotte,North Carolina,Articulated Robots,eBooks,23.99,5,119.94999999999999
2021-11-09,1796,Columbia,Missouri,MICR-23K Robot,Robots,899,1,899
2021-11-09,206,Sioux Falls,South Dakota,Building Your Own Drone,eBooks,24.99,5,124.94999999999999
2021-11-09,876,Cumming,Georgia,Creature Robot Arms Blueprint,Blueprints,12,2,24
2021-11-09,2064,Saint Petersburg,Florida,Understanding Artificial Intelligence,eBooks,19.5,5,97.5
2021-11-09,729,Atlanta,Georgia,Understanding Raspberry PI,Training Videos,28.99,5,144.95
2021-11-10,941,North Little Rock,Arkansas,BYOD-100,Drone Kits,54,3,162
2021-11-10,1166,Arlington,Virginia,Delivery Drones,eBooks,14.99,5,74.95
2021-11-10,496,Anchorage,Alaska,Drone Building Essentials,eBooks,13.99,5,69.95
2021-11-11,788,Decatur,Georgia,Building Your First Robot,eBooks,24.95,5,124.75
2021-11-11,1762,New Orleans,Louisiana,DC-304 Drone,Drones,395,5,1975
2021-11-11,646,Salt Lake City,Utah,Mapping with Drones,Training Videos,49,2,98
2021-11-12,1956,Orlando,Florida,Articulated Robots,eBooks,23.99,2,47.98
2021-11-12,1392,Minneapolis,Minnesota,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2021-11-12,1001,Indianapolis,Indiana,Creature Robot Arms Blueprint,Blueprints,12,5,60
2021-11-12,1113,Lawrenceville,Georgia,Photograph Drones,eBooks,14.99,5,74.95
2021-11-12,902,Trenton,New Jersey,BYOD-220,Drone Kits,69,1,69
2021-11-13,956,Lexington,Kentucky,Open Source Code,Training Videos,32.95,4,131.8
2021-11-13,760,Bellevue,Washington,BYOD-400S,Drone Kits,129.95,5,649.75
2021-11-13,141,Appleton,Wisconsin,Understanding Arduino,eBooks,17.5,6,105
2021-11-13,1765,Orlando,Florida,SCARA Robots,eBooks,19.5,2,39
2021-11-14,147,Juneau,Alaska,Understanding Drone Regulations,Training Videos,27.5,3,82.5
2021-11-15,451,Oakland,California,BYOR-2640S,Robot Kits,189,6,1134
2021-11-15,882,Dallas,Texas,BYOD-550,Drone Kits,179,2,358
2021-11-16,502,Houston,Texas,RCB-889 Robot,Robots,549,2,1098
2021-11-16,900,Pomona,California,Creature Robot Arms Blueprint,Blueprints,12,4,48
2021-11-16,2096,North Hollywood,California,RCB-889 Robot,Robots,549,2,1098
2021-11-17,1916,Columbus,Ohio,Drone Building Essentials,eBooks,13.99,1,13.99
2021-11-18,1,Washington,District of Columbia,Bsquare Robot Blueprint,Blueprints,8.99,5,44.95
2021-11-18,36,New York City,New York,AI for Educators,Training Videos,49.95,6,299.70000000000005
2021-11-18,1910,Los Angeles,California,Articulated Robots,eBooks,23.99,4,95.96
2021-11-18,371,El Paso,Texas,BYOR-1000,Robot Kits,189,3,567
2021-11-19,754,Richmond,Virginia,BYOD-400,Drone Kits,119,4,476
2021-11-19,588,New Orleans,Louisiana,Drone Building Essentials,eBooks,13.99,2,27.98
2021-11-19,1279,Seattle,Washington,BYOR-3000,Robot Kits,214,5,1070
2021-11-19,1813,Berkeley,California,DX-145 Drone,Drones,250,6,1500
2021-11-19,741,Memphis,Tennessee,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-11-19,982,Trenton,New Jersey,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-11-19,1878,Miami,Florida,Delta Robots,eBooks,16.99,3,50.97
2021-11-20,1867,Baton Rouge,Louisiana,Articulated Robots,eBooks,23.99,4,95.96
2021-11-21,18,Trenton,New Jersey,Building Your Own Drone,eBooks,24.99,3,74.97
2021-11-21,697,El Paso,Texas,BYOR-1000,Robot Kits,189,3,567
2021-11-21,379,Battle Creek,Michigan,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2021-11-21,1808,Norfolk,Virginia,DC-304 Drone,Drones,395,2,790
2021-11-21,694,Peoria,Illinois,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-11-21,852,Denver,Colorado,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2021-11-21,1330,El Paso,Texas,Cloud Computing,Training Videos,29.99,3,89.97
