TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,TransactionDate,MonthTransaction,TransactionAmount(IDR),CustAccountBalance(IDR)
T752326,C3675683,1992-08-02,M,Surabaya,2016-09-02,February,205403.85,377156.352
T752327,C2619236,1986-03-06,M,Surabaya,2016-09-02,February,9277.5,408193.3005
T752328,C6621079,1992-05-18,F,Surabaya,2016-09-02,February,74220.0,1171399.416
T752329,C5111844,1978-08-28,M,Surabaya,2016-09-02,February,62159.25000000001,15384560.9595
T752330,C7064034,1984-06-25,M,Jakarta,2016-09-02,February,371100.0,62222695.1115
T752331,C1019470,1993-02-24,M,Jakarta,2016-09-02,February,46201.95,725060.7465
T752332,C8018382,1986-02-08,M,Bandung,2016-09-02,February,46387.5,3258369.33
T752333,C2335826,1990-01-12,M,Bandung,2016-09-02,February,143986.80000000002,1418956.515
T752334,C8885538,1991-10-12,M,Bandung,2016-09-02,February,157595.037,579621.0900000001
T752335,C8531652,1987-04-02,F,Makassar,2016-09-02,February,275912.85000000003,8420335.0755
T752336,C7864418,1991-10-08,M,Makassar,2016-09-02,February,11133.0,7430885.9895
T752337,C2437360,1987-06-30,M,Surabaya,2016-09-02,February,37110.0,2031546.129
T752338,C3022421,1993-02-26,F,Jakarta,2016-09-02,February,4638.75,37972.8075
T752340,C2340524,1984-10-08,M,Makassar,2016-09-02,February,548114.7000000001,7332130.713000001
T752341,C6916953,1991-08-21,F,Jakarta,2016-09-02,February,109474.5,4553.397
T752342,C6030384,1983-11-21,F,Jakarta,2016-09-02,February,102609.15,36640820.1255
T752343,C2833254,1992-01-01,F,Surabaya,2016-09-02,February,3711.0,1523604.8595000005
T752344,C8958246,1988-05-08,F,Jakarta,2016-09-02,February,226927.65,58871498.8275
T752346,C6823678,1985-07-15,M,Surabaya,2016-09-02,February,185.55,740.3445
T752347,C8436171,1991-07-19,M,Bandung,2016-09-02,February,45645.3,936003.264
T752348,C1325042,1982-04-27,M,Makassar,2016-09-02,February,329907.9,9364838.385
T752349,C4481122,1979-05-03,M,Bandung,2016-09-02,February,443650.0500000001,11215584.594
T752350,C4362536,1977-10-14,M,Makassar,2016-09-02,February,838686.0,24974595.813
T752351,C4331124,1984-01-15,M,Jakarta,2016-09-02,February,6494.25,5142384.654
T752352,C7713121,1979-06-16,M,Makassar,2016-09-02,February,667608.9,196560.537
T752353,C2615075,1986-11-10,F,Jakarta,2016-09-02,February,687462.75,6665226.903
T752354,C7621135,1979-04-14,M,Surabaya,2016-09-02,February,117082.05,2508142.4370000004
T752356,C1915956,1982-06-11,F,Makassar,2016-09-02,February,77003.25,102675.948
T752357,C5620127,1989-07-18,F,Surabaya,2016-09-02,February,9277.5,1607933.6235000002
T752358,C7215142,1992-06-11,M,Bandung,2016-09-02,February,37110.0,19075640.3115
T752359,C7219787,1982-06-21,M,Makassar,2016-09-02,February,14101.8,1631914.1055
T752360,C3227488,1990-09-27,M,Makassar,2016-09-02,February,1078416.6,4347280.638
T752361,C5139035,1994-08-07,M,Bandung,2016-09-02,February,241215.00000000003,146768.1945
T752362,C3137492,1992-07-12,M,Makassar,2016-09-02,February,142502.40000000002,48306.087
T752364,C8840054,1992-02-15,M,Bandung,2016-09-02,February,185.55,189.261
T752366,C8821335,1989-12-10,M,Jakarta,2016-09-02,February,149367.75,674134.6935
T752367,C8188956,1986-01-25,F,Jakarta,2016-09-02,February,41192.100000000006,4687609.026000001
T752368,C1335240,1989-04-13,M,Semarang,2016-09-02,February,571321.4385,2052626.4645
T752369,C7317617,1991-11-05,M,Jakarta,2016-09-02,February,103908.0,97684022.13
T752370,C5836613,1986-02-10,M,Jakarta,2016-09-02,February,594539.31,12476690.013000002
T752371,C9020483,1990-04-06,M,Jakarta,2016-09-02,February,63087.00000000001,413602.083
T752372,C5927143,1988-10-24,M,Surabaya,2016-09-02,February,27832.5,1730047.7895
T752373,C5579128,1989-03-25,M,Surabaya,2016-09-02,February,18555.0,552534.501
T752374,C6739035,1985-06-04,M,Jakarta,2016-09-02,February,650909.4,7280853.9705
T752375,C3622179,1984-05-16,F,Semarang,2016-09-02,February,37110.0,223237600.4505
T752376,C7440690,1990-07-09,M,Surabaya,2016-09-02,February,1687577.25,4854717.2115
T752378,C3832463,1994-03-29,M,Bandung,2016-09-01,January,27151.531500000005,385038.516
T752379,C6715791,1989-08-30,M,Jakarta,2016-09-01,January,134672.19,636365.991
T752381,C3420236,1979-08-07,M,Surabaya,2016-09-01,January,1029.8025,0.0
T752382,C2834185,1987-12-20,M,Jakarta,2016-09-01,January,42676.5,47400.603
T752383,C1013448,1986-02-10,M,Bandung,2016-09-01,January,56592.75,2055140.667
T752384,C4435786,1984-01-04,M,Makassar,2016-09-01,January,479461.2,2102257.3785
T752386,C1815314,1996-07-14,F,Bandung,2016-09-01,January,146751.495,1516403.664
T752387,C4515080,1989-01-13,M,Jakarta,2016-09-01,January,24121.5,1910118.498
T752388,C5210966,1990-04-21,M,Surabaya,2016-09-01,January,9277.5,408898.3905
T752389,C8710128,1995-08-07,F,Surabaya,2016-09-01,January,4638.75,3281008.2855
T752390,C3591975,1985-06-07,M,Surabaya,2016-09-01,January,7422.0,1134356.214
T752391,C7311320,1983-03-04,M,Jakarta,2016-09-01,January,165510.6,3027116.5095
T752392,C7325239,1986-11-11,F,Bandung,2016-09-01,January,1948275.0,21302466.6825
T752393,C2925440,1981-06-05,M,Surabaya,2016-09-01,January,59932.65,836479.8105
T752394,C8088089,1983-09-07,M,Jakarta,2016-09-01,January,742200.0,18811919.952
T752395,C3794834,1989-10-12,M,Jakarta,2016-09-01,January,129885.0,2196600.276
T752396,C6841426,1992-03-06,F,Jakarta,2016-09-01,January,475935.75000000006,3137490.927
T752397,C7414445,1992-07-29,F,Surabaya,2016-09-01,January,649239.4500000001,31189351.848
T752398,C1688668,1994-02-28,M,Bandung,2016-09-01,January,20410.5,10457889.3135
T752399,C5425642,1995-05-30,M,Jakarta,2016-09-01,January,97970.4,1147849.41
T752400,C4620519,1982-04-23,F,Jakarta,2016-09-01,January,161057.40000000002,1612533.408
T752401,C8021690,1977-01-03,M,Jakarta,2016-09-01,January,111144.45,4808190.549000001
T752402,C2825841,1988-11-14,F,Surabaya,2016-09-01,January,24678.15,4439940.597
T752403,C1534271,1993-07-05,M,Surabaya,2016-09-01,January,36553.350000000006,12654294.762
T752404,C3741425,1989-02-11,M,Semarang,2016-09-01,January,802689.3,6586210.435500001
T752405,C2022122,1988-06-05,M,Jakarta,2016-09-01,January,148254.45,1202608.926
T752406,C7140016,1992-03-24,M,Makassar,2016-09-01,January,92775.0,316353.47250000003
T752407,C1342215,1995-06-25,M,Makassar,2016-09-01,January,22637.1,33004221.964500006
T752408,C3817171,1993-08-04,M,Surabaya,2016-09-01,January,9277.5,731616.228
T752409,C1076577,1986-07-26,M,Jakarta,2016-09-01,January,426765.0,159602.688
T752410,C4631830,1993-10-03,F,Jakarta,2016-09-01,January,12236575.3245,42129058.8465
T752411,C1021763,1977-01-05,M,Jakarta,2016-09-01,January,949921.3695,4359406.3305
T752412,C3993811,1986-03-14,M,Surabaya,2016-09-01,January,778196.7000000001,6882151.552500001
T752413,C7229050,1991-02-09,M,Bandung,2016-09-01,January,9277.5,2310155.0205
T752414,C4238643,1981-11-01,M,Jakarta,2016-09-01,January,48243.0,6384148.341000001
T752415,C3231935,1994-07-11,M,Makassar,2016-09-01,January,27350.070000000003,2361537.5265
T752416,C8734632,1989-04-25,F,Bandung,2016-09-01,January,1799835.0,134108.11800000002
T752417,C8839283,1991-10-15,M,Semarang,2016-09-01,January,108361.2,8555070.352500001
T752418,C5394540,1983-04-30,F,Bandung,2016-09-01,January,238431.75000000003,647652.9975
T752419,C6517957,1991-10-21,M,Jakarta,2016-09-01,January,37295.55,872337.348
T752420,C5934884,1986-01-22,M,Surabaya,2016-09-01,January,71251.20000000001,3940465.974
T752421,C1536119,1981-04-16,F,Surabaya,2016-09-01,January,205032.75,2286211.6485
T752422,C4640223,1993-12-28,M,Jakarta,2016-09-01,January,91661.7,2044716.468
T752423,C8561321,1985-10-28,M,Jakarta,2016-09-01,January,78487.65000000001,3726205.8225
T752424,C1638355,1985-02-05,M,Makassar,2016-09-01,January,217835.7,2075645.7975000003
T752425,C7532129,1988-09-21,M,Jakarta,2016-09-01,January,3711.0,2269723.6755
T752426,C1219413,1984-09-11,M,Bandung,2016-09-01,January,57520.5,4362247.101
T752427,C6113416,1986-09-18,M,Jakarta,2016-09-01,January,155676.45,2068184.832
T752428,C8236690,1983-07-21,M,Jakarta,2016-09-01,January,1855.5,1137564.3735000002
T752429,C2361357,1985-10-28,M,Jakarta,2016-09-01,January,55850.55,3726205.8225
T752430,C1022061,1983-09-04,F,Surabaya,2016-09-01,January,463875.0,1370477.8665
T752431,C4116391,1995-05-30,M,Semarang,2016-09-01,January,208187.1,1107401.3655
T752432,C4642819,1988-09-08,F,Bandung,2016-09-01,January,66798.0,3252871.483500001
T752433,C8522382,1974-10-20,M,Semarang,2016-09-01,January,105763.5,3470174.655
T752434,C5031666,1977-12-19,M,Surabaya,2016-09-01,January,514901.25000000006,2856135.8955
T752435,C4933237,1985-04-02,M,Jakarta,2016-09-01,January,202806.15,459278.92650000006
T752436,C8720032,1992-06-06,F,Bandung,2016-09-01,January,371100.0,742.2
T752437,C5219355,1983-05-10,F,Jakarta,2016-09-01,January,187776.6,6980.391
T752438,C5413890,1992-02-14,M,Jakarta,2016-09-01,January,54366.15,9290.4885
T752439,C3837145,1980-01-27,F,Makassar,2016-09-01,January,324898.05000000005,1721920.6995
T752440,C2625187,1981-07-19,M,Jakarta,2016-09-01,January,156233.1,75926234.30250001
T752442,C5739673,1989-07-21,M,Jakarta,2016-09-01,January,9277.5,2473828.6755
T752444,C2634158,1982-06-29,M,Surabaya,2016-09-01,January,371100.0,54042478.4355
T752445,C1730962,1982-10-02,M,Jakarta,2016-09-01,January,9277.5,6228048.836999999
T752446,C7021992,1991-07-09,F,Jakarta,2016-09-01,January,278325.0,4710455.7975
T752447,C6029267,1989-09-15,M,Makassar,2016-09-01,January,748508.7000000001,75997834.3365
T752449,C8225773,1993-05-21,M,Surabaya,2016-09-01,January,37110.0,4978.3065
T752450,C1343372,1988-11-25,F,Makassar,2016-09-01,January,128985.0825,385034.805
T752451,C2015290,1976-05-13,M,Jakarta,2016-09-01,January,85353.0,2766509.6790000005
T752454,C7236373,1978-10-25,M,Semarang,2016-09-01,January,140646.9,254386580.3295
T752456,C8221878,1994-07-19,M,Semarang,2016-09-01,January,74220.0,5002324.092
T752457,C5039770,1989-04-08,M,Makassar,2016-09-01,January,5566.5,31079452.4385
T752458,C3426368,1993-07-06,F,Surabaya,2016-09-01,January,189075.45,357909.2505
T752459,C5740712,1991-09-29,F,Jakarta,2016-09-01,January,67944.69900000001,830332.539
T752460,C8778620,1986-03-03,F,Jakarta,2016-09-01,January,37110.0,13237.137
T752461,C4313428,1990-01-13,M,Surabaya,2016-09-01,January,185550.0,1828669.47
T752463,C5419829,1991-12-14,F,Jakarta,2016-09-01,January,40821.0,4563323.925000001
T752464,C4716662,1988-10-21,F,Semarang,2016-09-01,January,475193.5500000001,4969194.1395000005
T752465,C4342544,1988-08-22,M,Jakarta,2016-09-01,January,46652.836500000005,6567518.128500001
T752466,C6748127,1980-12-25,M,Makassar,2016-09-01,January,36924.45,1196289.093
T752467,C2841058,1982-03-28,F,Makassar,2016-09-01,January,603223.05,3145154.142
T752468,C1824726,1987-06-14,M,Bandung,2016-09-01,January,59561.55,1815298.737
T752470,C8431514,1985-03-01,M,Jakarta,2016-09-01,January,74220.0,8956.498500000002
T752471,C1981050,1984-10-07,M,Semarang,2016-09-01,January,151965.45,942193.212
T752472,C1522071,1982-11-02,M,Surabaya,2016-09-01,January,518064.87750000006,265.3365
T752473,C1835833,1976-03-10,M,Surabaya,2016-09-01,January,46201.95,1600582.1325
T752474,C8515921,1988-12-13,F,Jakarta,2016-09-01,January,9277.5,903409.551
T752475,C5143244,1991-04-30,M,Surabaya,2016-09-01,January,3896.55,517144.5495000001
T752476,C4533959,1994-03-08,M,Jakarta,2016-09-01,January,18555.0,867132.6705000001
T752477,C1732218,1989-03-27,M,Surabaya,2016-09-01,January,14472.9,13468723.810500002
T752481,C6823528,1987-06-14,M,Jakarta,2016-09-01,January,103908.0,2788673.6265
T752482,C6229683,1983-09-12,F,Jakarta,2016-09-01,January,3506.895,1619016.525
T752483,C6535183,1983-09-09,M,Bandung,2016-09-01,January,118009.8,9131715.2205
T752484,C4921941,1989-05-23,M,Semarang,2016-09-01,January,766135.9500000001,1964670.1980000003
T752486,C8039912,1985-08-18,M,Jakarta,2016-09-01,January,46387.5,32114.99400000001
T752487,C5815723,1994-01-22,M,Makassar,2016-09-01,January,112999.95,22136037.069
T752488,C5842248,1990-01-01,M,Bandung,2016-09-01,January,92775.0,661546.9815
T752489,C2242579,1989-08-02,F,Surabaya,2016-09-01,January,148254.45,1790830.2585
T752490,C1922931,1989-02-09,F,Surabaya,2016-09-01,January,67169.1,5789484.7125
T752491,C4275555,1988-04-22,M,Surabaya,2016-09-01,January,18555.0,2015210.307
T752493,C6626722,1993-10-08,M,Jakarta,2016-09-01,January,551083.5,2858659.3755
T752495,C6865022,1990-10-03,M,Jakarta,2016-09-01,January,92775.0,1824685.7115
T752496,C6228740,1991-02-05,M,Jakarta,2016-09-01,January,38965.5,162484.27950000003
T752497,C4817178,1983-03-06,M,Jakarta,2016-09-01,January,67169.1,4700861.007
T752499,C5436626,1989-03-14,F,Surabaya,2016-09-01,January,7422.0,7457150.592000001
T752500,C3523862,1986-04-03,M,Bandung,2016-09-01,January,4453.200000000001,392757.396
T752501,C4827526,1989-01-03,F,Bandung,2016-09-01,January,834975.0,2201281.7025
T752502,C7451217,1991-10-14,F,Bandung,2016-09-01,January,390582.75,1092733.638
T752503,C1434414,1991-07-18,F,Jakarta,2016-09-01,January,37110.0,1753889.109
T752504,C6931688,1985-12-20,M,Bandung,2016-09-01,January,278881.65,1032376.0785
T752506,C2438064,1986-11-23,M,Surabaya,2016-09-01,January,172561.5,1254138.0165
T752509,C7216575,1994-01-07,M,Bandung,2016-09-01,January,9277.5,738015.8475
T752510,C3836146,1977-06-14,F,Makassar,2016-09-01,January,92775.0,710218.6020000001
T752511,C9029615,1990-12-11,F,Jakarta,2016-09-01,January,371100.0,6481359.8415
T752512,C9037415,1984-03-23,F,Surabaya,2016-09-01,January,242328.3,142.8735
T752513,C3832826,1974-07-25,M,Jakarta,2016-09-01,January,18555.0,3566458.4055
T752514,C6720513,1982-11-14,F,Bandung,2016-09-01,January,57520.5,1581403.6845000002
T752515,C2424344,1987-08-08,M,Makassar,2016-09-01,January,32285.7,15237531.1395
T752516,C6418980,1980-03-02,M,Bandung,2016-09-01,January,538095.0,2096919.105
T752517,C5187211,1986-12-31,M,Surabaya,2016-09-01,January,185550.0,14288374.236
T752518,C8735428,1989-09-10,M,Semarang,2016-09-01,January,223402.2,5826.27
T752519,C8538254,1993-01-12,M,Jakarta,2016-09-01,January,129885.0,406471.3965
T752520,C8216127,1991-01-23,M,Jakarta,2016-09-01,January,55665.0,1050582.2445
T752521,C4493038,1977-05-07,M,Jakarta,2016-09-01,January,121535.25,3659283.504
T752522,C8921478,1981-09-13,M,Surabaya,2016-09-01,January,276389.7135,55360308.345000006
T752524,C3827056,1987-06-06,M,Makassar,2016-09-01,January,2783250.0,5592729.348
T752525,C6235566,1991-04-30,M,Jakarta,2016-09-01,January,53809.5,38704657.521000005
T752526,C3219470,1989-09-09,M,Jakarta,2016-09-01,January,55665.0,6161493.907500001
T752527,C2811283,1995-05-21,F,Bandung,2016-09-01,January,5566.5,1968945.27
T752528,C2742878,1987-01-26,F,Jakarta,2016-09-01,January,278325.0,1785599.6040000005
T752529,C2927124,1996-08-08,M,Makassar,2016-09-01,January,37852.2,7883666.955
T752530,C7631625,1989-09-22,M,Bandung,2016-09-01,January,59376.0,1454982.9030000002
T752531,C7821843,1974-03-15,M,Jakarta,2016-09-01,January,77188.8,32307240.499500003
T752532,C8630680,1983-10-03,M,Makassar,2016-09-01,January,76810.278,2440939.938
T752533,C7257182,1987-11-18,M,Surabaya,2016-09-01,January,24017.592,6074901.4335
T752535,C8329853,1984-10-25,M,Bandung,2016-09-01,January,34697.85,7290001.585500001
T752536,C1910144,1983-02-04,M,Jakarta,2016-09-01,January,278325.0,448517.0265
T752537,C8116850,1988-04-04,F,Bandung,2016-09-01,January,297343.875,26871286.0575
T752538,C3530581,1985-08-25,M,Jakarta,2016-09-01,January,384830.7,4031860.482000001
T752540,C8915250,1983-11-02,F,Makassar,2016-09-01,January,270903.0,1025453.208
T752541,C8364152,1995-05-23,F,Surabaya,2016-09-01,January,590420.1000000001,3378.8655000000003
T752542,C6513916,1983-08-26,M,Semarang,2016-09-01,January,308940.75,3900034.629
T752543,C5710464,1987-10-29,M,Bandung,2016-09-01,January,77003.25,4001472.9585000006
T752544,C4994792,1984-03-06,M,Jakarta,2016-09-01,January,175903.2555,2602891.689
T752545,C3938440,1978-06-09,F,Makassar,2016-09-01,January,85353.0,2271601.4415
T752546,C7323241,1992-04-14,M,Surabaya,2016-09-01,January,115041.0,858133.4955000001
T752547,C6034152,1987-06-09,M,Makassar,2016-09-01,January,371100.0,202514829.078
T752548,C8928044,1986-01-06,M,Surabaya,2016-09-01,January,185.55,773331.579
T752549,C4240572,1996-09-01,F,Jakarta,2016-09-01,January,97599.3,484613.9235
T752550,C1324666,1975-01-05,M,Jakarta,2016-09-01,January,27832.5,3590596.605
T752551,C6215621,1991-12-07,F,Surabaya,2016-09-01,January,27832.5,2094438.3015
T752553,C1039579,1991-10-12,F,Semarang,2016-09-01,January,33770.1,8727373.938000001
T752554,C2238155,1989-03-01,M,Makassar,2016-09-01,January,29131.35,478936.0935
T752555,C4528680,1982-09-14,M,Makassar,2016-09-01,January,166995.0,5843832.307500001
T752556,C1930364,1986-07-31,M,Makassar,2016-09-01,January,336773.25,45714595.503
T752557,C7024682,1991-01-12,F,Surabaya,2016-09-01,January,486690.22800000006,2531265.678
T752558,C1929567,1992-10-27,M,Jakarta,2016-09-01,January,9277.5,42136.5495
T752559,C6132630,1980-06-14,M,Makassar,2016-09-01,January,148440.0,2602405.5480000004
T752560,C5211464,1979-02-03,M,Jakarta,2016-09-01,January,326011.35000000003,7445292.0915
T752561,C2519566,1989-04-09,M,Jakarta,2016-09-01,January,226371.0,1245135.1305000002
T752562,C2434634,1988-03-26,F,Jakarta,2016-09-01,January,64014.75000000001,1249224.6525
T752563,C5318020,1993-11-04,M,Makassar,2016-09-01,January,64385.850000000006,4135523.556
T752564,C5724442,1985-08-06,F,Jakarta,2016-09-02,February,938140.8,2320601.4855000004
T752565,C1022630,1989-11-29,M,Makassar,2016-09-02,February,370914.45,81320087.44950001
T752568,C1121336,1991-02-03,M,Makassar,2016-09-02,February,421198.5,688566.7725
T752569,C6156681,1981-09-24,M,Jakarta,2016-09-02,February,40821.0,2050357.188
T752570,C4427256,1981-05-29,M,Surabaya,2016-09-02,February,213011.4,1580.886
T752571,C1918319,1986-02-08,M,Bandung,2016-09-02,February,16328.4,3258369.33
T752572,C2633531,1993-09-06,M,Makassar,2016-09-02,February,37110.0,382290.5205
T752573,C2117531,1985-08-14,M,Jakarta,2016-09-02,February,102052.5,544952.9280000001
T752574,C3015077,1982-11-24,M,Bandung,2016-09-02,February,50098.5,860198.667
T752575,C5721158,1988-03-31,F,Semarang,2016-09-01,January,60118.2,1711112.4120000002
T752576,C3618866,1989-09-25,M,Makassar,2016-09-01,January,133410.45,112502.67600000002
T752577,C2513068,1992-03-27,M,Surabaya,2016-09-02,February,47129.7,3202509.5025
T752578,C2225647,1992-06-30,M,Jakarta,2016-09-02,February,9648.6,1878446.9685
T752579,C6431164,1992-12-15,M,Surabaya,2016-09-02,February,22266.0,461932.2915000001
T752580,C5140085,1986-05-20,M,Bandung,2016-09-02,February,92775.0,11281.44
T752581,C5518289,1989-12-28,M,Makassar,2016-09-02,February,1855.5,1370251.4955000002
T752582,C8028259,1990-02-07,M,Bandung,2016-09-02,February,185.55,158619.27300000002
T752583,C7721865,1981-11-09,M,Bandung,2016-09-02,February,87208.5,522634.974
T752584,C7318319,1985-02-21,M,Surabaya,2016-09-01,January,185.55,149918.8335
T752585,C7244659,1987-08-03,M,Surabaya,2016-09-02,February,92775.0,5768348.712
T752586,C3022767,1990-09-13,F,Bandung,2016-09-02,February,18555.0,111586.059
T752587,C7541682,1989-09-26,M,Surabaya,2016-09-02,February,74220.0,449238.816
T752588,C7897191,1993-08-15,M,Jakarta,2016-09-02,February,5566.5,843523.2885
T752589,C8611082,1982-10-31,M,Surabaya,2016-09-02,February,155119.80000000002,574754.1135000001
T752591,C5125829,1981-09-12,M,Bandung,2016-09-02,February,371100.0,9022621.098
T752592,C6925556,1989-07-28,M,Jakarta,2016-09-02,February,113185.5,186180.87
T752593,C4123064,1991-12-14,F,Jakarta,2016-09-02,February,382047.45,2287391.7465
T752594,C1115827,1993-07-09,F,Surabaya,2016-09-02,February,265336.5,1751270.9985000002
T752595,C2213776,1992-05-18,M,Jakarta,2016-09-02,February,315806.10000000003,11043490.68
T752596,C4120415,1979-06-06,M,Jakarta,2016-09-02,February,209857.05,3476539.0200000005
T752597,C7123757,1990-12-26,M,Bandung,2016-09-02,February,105206.85,2854723.8600000003
T752598,C4713245,1990-12-09,M,Bandung,2016-09-02,February,374439.9,2622624.9315
T752600,C2211845,1992-05-04,M,Bandung,2016-09-01,January,85353.0,3418239.2100000004
